股票代號,股利發放年度,股利盈餘所屬期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費天數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費天數,現金股利(盈餘),現金股利(公積),總現金股利,股票股利(盈餘),股票股利(公積),總股票股利,總股利合計
006204,2012,2012全年,,'12/10/26,36.3,'12/11/29,25,'12/11/23,,,,,1.21,0,1.21,0,0,0,1.21
006205,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2014,2014全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2013,2013全年,,,,,,,,,,,0,0,0,0,0,0,0
006205,2012,2012全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2014,2014全年,,,,,,,,,,,0,0,0,0,0,0,0
006206,2013,2013全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2014,2014全年,,,,,,,,,,,0,0,0,0,0,0,0
006207,2013,2013全年,,,,,,,,,,,0,0,0,0,0,0,0
006208,2024,2024下半年,,'24/11/18,111,'24/11/20,3,'24/12/12,,,,,0.9,0,0.9,0,0,0,0.9
006208,2024,2024上半年,,'24/07/16,115,'24/07/16,1,'24/08/09,,,,,0.78,0,0.78,0,0,0,0.78
006208,2023,2023下半年,,'23/11/16,74.4,'23/11/21,4,'23/12/12,,,,,0.86,0,0.86,0,0,0,0.86
006208,2023,2023上半年,,'23/07/18,75.1,'23/12/27,113,'23/08/11,,,,,1.35,0,1.35,0,0,0,1.35
006208,2022,2022下半年,,'22/11/16,64.8,'22/11/24,7,'22/12/19,,,,,1.03,0,1.03,0,0,0,1.03
006208,2022,2022上半年,,'22/07/18,65.6,'22/07/20,3,'22/08/18,,,,,1.25,0,1.25,0,0,0,1.25
006208,2021,2021下半年,,'21/11/16,79.2,'21/11/19,4,'21/12/17,,,,,1.64,0,1.64,0,0,0,1.64
006208,2021,2021上半年,,'21/07/16,81,'21/09/03,36,'21/08/18,,,,,0.31,0,0.31,0,0,0,0.31
006208,2020,2020下半年,,'20/11/17,63.4,'20/11/17,1,'20/12/18,,,,,1.14,0,1.14,0,0,0,1.14
006208,2020,2020上半年,,'20/07/21,55,'20/07/21,1,'20/08/27,,,,,0.48,0,0.48,0,0,0,0.48
006208,2019,2019下半年,,'19/11/20,52,'19/12/12,17,'19/12/30,,,,,1.14,0,1.14,0,0,0,1.14
006208,2019,2019上半年,,'19/07/18,46.7,'19/07/23,4,'19/08/27,,,,,0.66,0,0.66,0,0,0,0.66
006208,2018,2018下半年,,'18/11/29,42.6,'19/03/18,68,'18/12/28,,,,,2,0,2,0,0,0,2
006208,2018,2018上半年,,'18/07/26,48.4,'18/07/26,1,'18/08/31,,,,,0.65,0,0.65,0,0,0,0.65
006208,2017,2017下半年,,'17/11/30,47.5,'18/01/19,36,'17/12/29,,,,,1.65,0,1.65,0,0,0,1.65
006208,2017,2017上半年,,'17/07/27,47.6,'17/08/07,8,'17/09/01,,,,,1,0,1,0,0,0,1
006208,2016,2016全年,,'16/08/02,39.8,'16/08/02,1,'16/09/01,,,,,0.04,0,0.04,0,0,0,0.04
006208,2015,2015全年,,'15/10/29,36.5,'16/07/01,165,'15/12/02,,,,,0.84,0,0.84,0,0,0,0.84
006208,2014,2014全年,,'14/10/29,36.2,'14/10/29,1,'14/12/02,,,,,1.21,0,1.21,0,0,0,1.21
006208,2013,2013全年,,'13/10/30,32.3,'13/10/30,1,'13/12/02,,,,,0.63,0,0.63,0,0,0,0.63
006208,2012,2012全年,,'12/11/01,28.6,'12/11/30,22,'12/12/03,,,,,1.84,0,1.84,0,0,0,1.84
00625K,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00625K,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00631L,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00632R,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00633L,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00634R,2015,2015全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00635U,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00636,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00636K,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00637L,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00638R,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00639,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00640L,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00641R,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00642U,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00643,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00643K,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00645,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00646,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00647L,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00648R,2016,2016全年,,,,,,,,,,,0,0,0,0,0,0,0
00649,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00649,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00649,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00650L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00651R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00652,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00653L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00654R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00655L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00656R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00657,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00657K,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00658L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00658L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00658L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00658L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00659R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00659R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00659R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00659R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00660,2024,2024全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00660,2023,2023全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00660,2022,2022全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00660,2021,2020全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00660,2020,2020全年,,'20/10/28,21.9,'20/11/06,8.0,'20/11/26,,,,,0.36,0,0.36,0,0,0,0.36
00660,2019,2019全年,,'19/10/23,25.6,'19/11/15,18.0,'19/11/21,,,,,0.75,0,0.75,0,0,0,0.75
00660,2018,2018全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00660,2017,2017全年,,,,,,,,,,,0.0,0,0.0,0,0,0,0.0
00661,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00661,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00662,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00663L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00664R,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2024,2024全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2023,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2022,2022全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2021,2021全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2020,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2019,2019全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2018,2018全年,,,,,,,,,,,0,0,0,0,0,0,0
00665L,2017,2017全年,,,,,,,,,,,0,0,0,0,0,0,0
